sid,Id,CreatedAt,author_id,OrigTweet,mVader,mRetweets,mLikes,mReplies,mHasURL,mHasMedia,mUFollowers,mUFollowing,mUTweets,mUVader,Rumour,Type of rumour,label,rumour_type,cleaned_tweet,word_count
46447,oQ4XXXoKY4VY,2017-05-28 21:02:35+00:00,478K308,May knew 3 months ago that Abedi was a threat. She did nothing. You're a disgrace #WeakandWobblyMay  #VoteLabour https://t.co/ihP8GbCGsB,-0.195483861748466,0,0,0,1,0,3445,1940,196445,-0.602937065671264,True,,reliable,,May knew 3 months ago that Abedi was a threat. She did nothing. You're a disgrace WeakandWobblyMay VoteLabour,18
39519,erZxp7DE9nWX,2017-09-09 08:20:02+00:00,0xDmplE,Manchester Arena reopens after terror attack with benefit concert #WeAreManchester  https://t.co/ehWVPdsI9l https://t.co/bk7cBouIEh,-0.54232614454664,6,9,0,1,1,6436,3816,6615,-0.485371339820146,True,,reliable,,Manchester Arena reopens after terror attack with benefit concert WeAreManchester,10
42861,3zojwPrwGzY8,2017-06-14 10:48:29+00:00,0v77LO,JUST Yorkshire - The Race Equality Manifesto: https://t.co/4OufSRTq8p,0.0,0,0,0,1,0,1093,351,51468,-0.503627546922837,True,,unrelated,,JUST Yorkshire - The Race Equality Manifesto,7
82571,n7D4NdKaGvml,2017-05-23 06:46:04+00:00,VpwXVre,Awful news to wake up.this morning😢 thoughts go out to all the people affected by the vile attack at Manchester Arena.#PrayingForManchester,-0.895664663740519,1,10,3,0,0,1808,496,59937,-0.895664663740519,True,,reliable,,Awful news to wake up.this morning thoughts go out to all the people affected by the vile attack at Manchester Arena.PrayingForManchester,21
86772,9Z9dx0pmz1G8,2017-05-23 01:51:46+00:00,qXLExA,😔 RT @DailyMailUK: A Manchester hotel has taken in 50 children after explosion at Ariana Grande gig https://t.co/rhpDe1j8qm,0.0,0,1,0,1,0,2382,1297,422521,0.0,Fake,Children sheltered in hotels,misinformation,Children sheltered in hotels,RT A Manchester hotel has taken in 50 children after explosion at Ariana Grande gig,15
86354,WPJwdNpQE31v,2017-05-23 02:21:15+00:00,1jBbw3,"I thought BBC were going to show us Chief Constable press conference for Manchester arena attack...just had to find it on twitter, Slow BBC",-0.476657605574574,0,0,0,0,0,76,668,1638,-0.476657605574574,True,,reliable,,"I thought BBC were going to show us Chief Constable press conference for Manchester arena attack...just had to find it on twitter, Slow BBC",24
61594,WPJ0lN46380Q,2017-05-23 21:14:12+00:00,3NmXzpz,Terror threat level raised from 'severe' to 'critical'.     Remain vigilant.  remain  United. https://t.co/Lj9vWoyTkU https://t.co/r9ix9CFXoc,-0.801995608018326,0,0,0,1,1,3074,2363,11071,-0.801995608018326,True,,reliable,,Terror threat level raised from 'severe' to 'critical'. Remain vigilant. remain United.,12
52278,n7rZwj6lnG3Q,2017-05-24 22:28:17+00:00,JM4oxD,"NYT earlier made it seem it got intel from British officials. But have now removed. No correction, too. @cjchivers? https://t.co/UxDfJfwBDJ https://t.co/5ha97zlMeb",0.0,0,1,0,1,1,25516,6932,24625,-0.531341320160502,True,,unrelated,,"NYT earlier made it seem it got intel from British officials. But have now removed. No correction, too. ?",19
46843,9Zp3qJKX4lYM,2017-05-28 14:07:44+00:00,Gj3mYp,Two young girls both on their mobile phones outside the Manchester Arena on Monday night following a terror attack… https://t.co/GH8aUAJjJr https://t.co/I14HyIqb9c,-0.757936728959867,0,0,0,1,1,674,3370,7795,-0.535375116983449,True,,reliable,,Two young girls both on their mobile phones outside the Manchester Arena on Monday night following a terror attack,19
70743,XZdJmoqV7YLj,2017-05-23 13:00:17+00:00,1kJQJV,Our thoughts go out to all those effected in this horrific tragedy https://t.co/8JFnPMEEtE https://t.co/asP7dNmEt7,-0.868943065423215,1,2,0,1,1,2115,1521,15009,-0.816101653921695,True,,unrelated,,Our thoughts go out to all those effected in this horrific tragedy,12
21726,eYLb4wRWYxMr,2019-05-22 17:22:00+00:00,wwzBlOr,"Today marks two years since Manchester Arena attack. Today, more than ever, we keep in our minds those 22 innocent lives that were taken from us, families of the victims, the brave responders and all those who live with the memories of that night. #WeStandTogether 🐝 https://t.co/HJaNTp9230",0.153093108923949,96,268,0,1,1,175482,383,17761,0.153093108923949,True,,reliable,,"Today marks two years since Manchester Arena attack. Today, more than ever, we keep in our minds those 22 innocent lives that were taken from us, families of the victims, the brave responders and all those who live with the memories of that night. WeStandTogether",45
2936,OOApZNMw6lwlm,2022-11-03 08:01:21+00:00,1DlpNO,"22 people were killed in the atrocity, including four people from #Lancashire  https://t.co/RtQQUwq3aS",-0.670478399654806,0,0,0,1,0,6807,1155,37110,-0.620854325556634,True,,unrelated,,"22 people were killed in the atrocity, including four people from Lancashire",12
33963,weqx0Oo440QG,2018-03-13 08:30:49+00:00,zXd7ll,The 22 killed in Manchester Arena attack - including Coronation Street super fan Martyn Hett - honoured on new set https://t.co/BdaYIyccLz,0.20228869496967,32,138,0,1,0,662727,1439,362383,-0.42559874603329,True,,reliable,,The 22 killed in Manchester Arena attack - including Coronation Street super fan Martyn Hett - honoured on new set,20
25700,6vbnjaaQWdnG,2018-10-21 16:57:39+00:00,93dem09Z6lwM,"Good article although there certainly wasn’t 50 of them there. 
https://t.co/n5F479aV5Z https://t.co/n5F479aV5Z",0.648556646884329,0,0,0,1,0,51,34,5296,0.648556646884329,True,,unrelated,,Good article although there certainly wasnt 50 of them there.,10
12421,4zkkBMnO0nPqY,2020-12-08 17:47:11+00:00,YMRLrvodvOKlp,"@puretruthcouk @G3MM420 https://t.co/pFTyunHl2u

video there 😂 think he should have been up for the world village idiot of the year award after that",0.0515710623129397,0,1,0,1,0,228,182,3656,0.0515710623129397,True,,unrelated,,video there think he should have been up for the world village idiot of the year award after that,19
73119,A1enX80Yxjdn,2017-05-23 11:51:29+00:00,N33nPXB,Associated Press are reporting I.S. claimed responsibility for the attack at Manchester Arena.,-0.476657605574574,0,0,0,0,0,1853,4988,188034,-0.583977612000479,True,,reliable,,Associated Press are reporting I.S. claimed responsibility for the attack at Manchester Arena.,13
56642,wZxPw6P9jlY1,2017-05-24 11:29:56+00:00,WYBB0Y,This is hard to read. The writing pinches the heart https://t.co/cGP8h5gFdf @NahlahAyed,-0.102733099387503,15,21,7,1,0,270129,4131,92449,-0.102733099387503,True,,unrelated,,This is hard to read. The writing pinches the heart,10
85537,wZ7KDoQr9vj4,2017-05-23 03:40:49+00:00,Jnv3kn,"Jesus, terror attack at Manchester Arena! Scary stuff!",-0.865760258296458,0,0,1,0,0,656,109,13594,-0.865760258296458,True,,reliable,,"Jesus, terror attack at Manchester Arena! Scary stuff!",8
72061,GkMDbrQnYLY4,2017-05-23 12:20:11+00:00,WY1Jav,Apols of this has been posted before Please RT https://t.co/11BPDWc5Kf,0.318210996771242,7,3,0,1,0,60395,2617,52843,0.318210996771242,True,,unrelated,,Apols of this has been posted before Please RT,9
16876,9EOb3bnqEQmaG,2020-05-22 12:43:37+00:00,kqwWvXR9JLAw,people are really trying to start arguments with me on a post about the manchester arena attack... bro show some respect,-0.414436353373526,0,1,0,0,0,288,509,7879,-0.414436353373526,True,,reliable,,people are really trying to start arguments with me on a post about the manchester arena attack... bro show some respect,21
40693,vPDnNMrnn1PQ,2017-08-15 21:53:57+00:00,WD9k9YkJDqnV,There is going to be a permanent memorial to the 22 victims of the Manchester Arena attack in the city h,-0.636949942926426,1,2,0,0,0,440,1011,1381,-0.636949942926426,True,,reliable,,There is going to be a permanent memorial to the 22 victims of the Manchester Arena attack in the city h,21
56645,vl3bzDkB6QdR,2017-05-24 11:29:33+00:00,zXd7ll,"Terribly sad news. 14-year-old Nell Jones confirmed dead.
https://t.co/EfFJUD3RWv",-0.900070320740819,94,103,8,1,0,662727,1439,362383,-0.42559874603329,True,,unrelated,,Terribly sad news. 14-year-old Nell Jones confirmed dead.,8
22527,xMNXMOK8RqGb,2019-05-22 07:53:43+00:00,Vp4w79q,Remembering the 22 innocent lives lost in the Manchester Arena attack on this day in 2017 #ManchesterStrong https://t.co/IHRyMDigOg,-0.458831467741123,0,2,0,1,1,474,1549,20613,-0.458831467741123,True,,reliable,,Remembering the 22 innocent lives lost in the Manchester Arena attack on this day in 2017 ManchesterStrong,17
56311,3Gbmo9jqaOwM,2017-05-24 12:17:34+00:00,a1v0lp4,"On any other day, he might have been walked past, ignored. But in one brief, shining moment, he was visible again. https://t.co/AoxX3JoJQL",-0.318210996771242,7,12,0,1,0,40614,1861,120449,-0.189403665590414,True,,unrelated,,"On any other day, he might have been walked past, ignored. But in one brief, shining moment, he was visible again.",21
30360,V89AZlEjeY1k,2018-05-22 06:17:08+00:00,rrkkqqJ7XGL4,Manutd: Nobody will ever forget what happened https://t.co/MSVeGGMQzD #MUFC,-0.226347954672536,0,0,0,1,0,2874,4819,43719,-0.351502780123555,True,,unrelated,,Manutd Nobody will ever forget what happened MUFC,8
10438,rPw78bxEol8pp,2021-05-22 08:00:49+00:00,3kkMDZ,"Our thoughts today are with all those who have been affected by the Manchester Arena attack. Remember it is always important to reach out for support. Find more information about #MentalHealth and resources here https://t.co/WFYCXfLYCn
#manchester #everymindmatters
@NHSBuryCCG https://t.co/5DFgSvXlmH",-0.0258112866459834,0,8,0,1,1,22494,496,23062,-0.355196679220854,True,,reliable,,Our thoughts today are with all those who have been affected by the Manchester Arena attack. Remember it is always important to reach out for support. Find more information about MentalHealth and resources here manchester everymindmatters,36
45477,a3Pa1p7oKEaJ,2017-05-29 16:49:19+00:00,n7BNvAoMezd8,"I guess he liked parts of the ""West"" well enough to wear 300£ Nikes. #loser

https://t.co/Q6nIXwGgV2",0.599373159673106,0,0,0,1,0,8197,3853,103653,0.599373159673106,True,,unrelated,,"I guess he liked parts of the ""West"" well enough to wear 300 Nikes. loser",15
24011,a4eQmvOe4ZbJ,2019-02-23 17:31:20+00:00,0zDzJOkjLnwE,Thank you @aaronlp1 your an amazing young man 💗💙💗💙https://t.co/wN3lw0Q06C,0.743037755434939,1,31,1,1,0,3562,4977,8498,0.584091722271988,True,,unrelated,,Thank you your an amazing young man,7
69835,pRBJlE9Zx77o,2017-05-23 13:37:23+00:00,dXJZpP9,Pep's family unharmed in attack: Pep Guardiola's wife and two daughters escaped unharmed from the suicide bomb att… https://t.co/Yk0dcxXtOj,-0.895664663740519,0,0,0,1,0,424,7,164702,-0.434926688547268,True,,reliable,,Pep's family unharmed in attack Pep Guardiola's wife and two daughters escaped unharmed from the suicide bomb att,18
88265,YrL6xR6zmbeP,2017-05-22 23:58:16+00:00,EnV1JW,injuries sustained in the #manchester #arena terror attack seem similar to those of the boston bombing. Perhaps pressure cooker was used??,-0.888523316638639,0,0,0,0,0,1055,1564,16283,-0.888523316638639,True,,reliable,,injuries sustained in the manchester arena terror attack seem similar to those of the boston bombing. Perhaps pressure cooker was used??,21
11307,V3R4KvJm8k4ww,2021-03-03 08:34:31+00:00,jEmV0J,"Absolutely shameful that firefighters with first aid experience ""stood around"" while victims of #ManchesterArenaBombing lay dying, as distraught paramedic pleaded with them to help Arena bomb victims! 

https://t.co/phUzKRV1bx",-0.895505512151668,1,1,0,1,0,4242,4785,49184,-0.658484563681715,True,,reliable,,"Absolutely shameful that firefighters with first aid experience ""stood around"" while victims of ManchesterArenaBombing lay dying, as distraught paramedic pleaded with them to help Arena bomb victims!",27
30344,D7X3X3xmZoe7,2018-05-22 06:20:21+00:00,PZr8kGW,"One year on my thoughts are with the families and friends of the 22 people that died &amp; ALL the people who were affected in one way or another by the Manchester Arena Attack #Manchester #WeStandTogether ♥️ 🐝 ♥️

https://t.co/6qUhAgwuAD",-0.624893326938946,2,2,0,1,0,739,1138,24511,-0.624893326938946,True,,reliable,,One year on my thoughts are with the families and friends of the 22 people that died amp ALL the people who were affected in one way or another by the Manchester Arena Attack Manchester WeStandTogether,36
31769,wrjQE9Olvadr,2018-05-15 04:33:03+00:00,3NYb4kl,"""My life is completely different. No-one is doing what they want to do any more. They just can’t.”  https://t.co/RGTTkoWWCQ",0.144029163118679,1,1,0,1,0,135845,4155,286530,-0.426756094154488,True,,unrelated,,"""My life is completely different. No-one is doing what they want to do any more. They just cant.",18
79575,wZ7JKvJGxLe4,2017-05-23 08:36:08+00:00,bZ01Nd,"Donald Trump: We stand in absolute solidarity with the people of the United Kingdom
https://t.co/XNBpOwSWVh",0.612372435695795,4,3,0,1,0,229657,14872,242846,-0.429477436928892,True,,unrelated,,Donald Trump We stand in absolute solidarity with the people of the United Kingdom,14
20589,3Bq3XL6pPAaM,2019-08-12 11:29:11+00:00,QY0Kkx,"https://t.co/69TqYEsYCn

How powerful is Lee's story?",0.421463615211762,4,16,1,1,0,29045,1858,6228,0.421463615211762,True,,unrelated,,How powerful is Lee's story?,5
60456,xrQQZ9YzjLAM,2017-05-23 23:03:50+00:00,Z4JoA8N,Daily Mail: Katie Hopkins: Our society is sick - and I fear it's terminal https://t.co/3KqVurvXhk,-0.757936728959867,0,0,0,1,0,1984,2233,71180,-0.757936728959867,True,,unrelated,,Daily Mail Katie Hopkins Our society is sick - and I fear it's terminal,14
33632,00jQv9pZRx3v,2018-03-27 11:07:03+00:00,Xz8zq1,#Kerslake report - key findings and reaction in our live blog https://t.co/51xg1bQ9sQ,0.0,0,0,0,1,0,1741,1467,13533,0.0,True,,unrelated,,Kerslake report - key findings and reaction in our live blog,11
59008,1GO9RKPG803x,2017-05-24 04:06:17+00:00,oBv894,"Arraigned against idiots who refuse to see the Quran and the Hadiths as the enemy, Islam will win.

https://t.co/Ud34rfRSw9",-0.636949942926426,3,1,0,1,0,1215,309,139508,-0.374840645619739,True,,unrelated,,"Arraigned against idiots who refuse to see the Quran and the Hadiths as the enemy, Islam will win.",18
19196,oRzk7VvMJ09jP,2020-01-23 12:30:21+00:00,k9DDKqGrJKDR,"@IRBFUK_org_uk @JuliaHB1 If it was up to people like you, we would be inundated with immigrants in this country.

Let's not forget what sort of people you are inviting into our country.

You are inviting trouble, putting our lives at risk.

https://t.co/RjWEGywTH5",0.102733099387503,0,0,1,1,0,1023,1392,37283,-0.254751497281083,Fake,Refugee bomber,misinformation,Refugee bomber,"If it was up to people like you, we would be inundated with immigrants in this country. Let's not forget what sort of people you are inviting into our country. You are inviting trouble, putting our lives at risk.",39
68978,a3ZX8VXoGPqO,2017-05-23 14:16:40+00:00,rD1kW9M,"Miami_Sports Beckham, Bolt, Pro Athletes React To Manchester Arena Attack https://t.co/Ywuh2KvzIj",-0.476657605574574,0,0,0,1,0,817,1105,29224,-0.464582927303106,True,,reliable,,"Miami Sports Beckham, Bolt, Pro Athletes React To Manchester Arena Attack",11
80762,Lzn0ExXqWXPK,2017-05-23 07:52:47+00:00,mYKAqZ,Theresa May: There will be new rules for EU migrants post-#Brexit https://t.co/9Irx8imNYT,0.0,1,1,1,1,0,45207,1248,68562,-0.196934276629789,Fake,Refugee bomber,misinformation,Refugee bomber,Theresa May There will be new rules for EU migrants post-Brexit,11
16001,LAvEN9qjnx1La,2020-08-19 14:16:08+00:00,nwrkrE,"""We miss her laughter, her wicked sense of humour. But we cherish her legacy."" ❤️🐝

https://t.co/gWxSBNV9Rw",0.599373159673106,0,2,0,1,0,9308,757,33254,-0.162637394646603,True,,unrelated,,"""We miss her laughter, her wicked sense of humour. But we cherish her legacy.""",14
36812,0z84AeXDj6Jo,2017-12-05 14:35:24+00:00,9d03ZA8,"Point worth noting - #trump's ""racist""  travel ban includes Libya so he wouldn't have been able to return from Libya to carry out the attack if we had similar in place. And 22 people wld be alive today

Manchester Arena attack 'could have been stopped' - https://t.co/xJl51DgZib",-0.904216237352023,0,2,1,1,0,11783,11887,75339,-0.465143824491517,Fake,Refugee bomber,misinformation,Refugee bomber,"Point worth noting - trump's ""racist"" travel ban includes Libya so he wouldn't have been able to return from Libya to carry out the attack if we had similar in place. And 22 people wld be alive today Manchester Arena attack 'could have been stopped' -",46
14702,rP3eDAGMxO7N4,2020-09-09 13:50:14+00:00,ewkzBYo,Manchester Arena Inquiry: 'Confusion over gunman' at attack: The… https://t.co/C1w9br6p9U TheBikiniCalendar,-0.648556646884329,0,0,0,1,0,1808,1784,728341,-0.565232006517339,True,,reliable,,Manchester Arena Inquiry 'Confusion over gunman' at attack The TheBikiniCalendar,10
62894,ronrYwdjzqe8,2017-05-23 19:25:33+00:00,Kba1JKZ,"https://t.co/kHLxUtENEV
Just heard about this on the radio while driving. I have no words",0.0,0,0,0,1,0,17,46,750,0.0,True,,unrelated,,Just heard about this on the radio while driving. I have no words,13
70672,oQkJZjVoKLqY,2017-05-23 13:02:35+00:00,BNwYP6z,President Trump Condemns 'Horrible Morning of Death' in UK - New York Times https://t.co/evmVNJonH9 https://t.co/bjYphrSr8p https://t.co/9gQBlHrYQc,-0.89335803114606,0,0,0,1,1,156,1444,60320,-0.673082762883739,True,,unrelated,,President Trump Condemns 'Horrible Morning of Death' in UK - New York Times,13
45973,YrXM9ewwpKMA,2017-05-29 07:52:46+00:00,bW4MBG,"Maybe, just maybe if the Tories hadn't repeatedly cut the police and MI5's budget, then this wouldn't have happened? https://t.co/Sri84f1CDT",-0.273212885294474,0,3,0,1,0,514,807,14491,-0.429547325370318,True,,unrelated,,"Maybe, just maybe if the Tories hadn't repeatedly cut the police and MI5's budget, then this wouldn't have happened?",19
53723,Nw13olzaVLLZ,2017-05-24 18:03:06+00:00,lv6nvX,NYT report provoking a furious response in UK. Be interested to know how much discussion there was before publishing https://t.co/dx4AdSs4gq,-0.421463615211762,0,0,0,1,0,4822,3873,6100,-0.544352094180386,True,,unrelated,,NYT report provoking a furious response in UK. Be interested to know how much discussion there was before publishing,19
68966,wZ78JRPBDjBr,2017-05-23 14:17:10+00:00,MRVXp6,The secret services missed this??   Wtf https://t.co/fMZwmhd8Yh,-0.690774742992202,0,0,0,1,0,32,0,5579,-0.690774742992202,True,,unrelated,,The secret services missed this?? Wtf,6
74839,WPJKJjnM9Mz0,2017-05-23 10:52:56+00:00,QQ39VD,Terrible time. Manchester Arena attack: The search for missing loved ones https://t.co/mETKrYbfgy,-0.54232614454664,0,0,0,1,0,28708,6151,82578,-0.54232614454664,True,,reliable,,Terrible time. Manchester Arena attack The search for missing loved ones,11
75062,6Wv37jKaolGr,2017-05-23 10:45:20+00:00,pxGM6D,At least 22 dead in an attack at an Ariana Grande concert in England https://t.co/5hkI0alDnU,0.0879617410012959,0,0,0,1,0,7839,3100,192136,0.0879617410012959,True,,reliable,,At least 22 dead in an attack at an Ariana Grande concert in England,14
12895,d697ZqZpZ0NY8,2020-11-26 10:34:16+00:00,wNbRbAkKv1Dr,"Why are these people not immediately deported ??

The Government has a duty to protect it's citizens !!

https://t.co/gENHWrdIhP",0.381819167922678,0,2,0,1,0,1007,1205,11439,-0.306147901861276,True,,unrelated,,Why are these people not immediately deported ?? The Government has a duty to protect it's citizens !!,18
2682,oRxbblJwazmvE,2022-11-03 16:13:15+00:00,4zlANk4,"Manchester attack victim could have lived but for ‘inadequate’ response, inquiry finds | Manchester Arena attack | The Guardian https://t.co/nyzJVXXJPl",-0.875,0,0,0,1,0,3286,3437,17461,-0.891560687567631,True,,reliable,,"Manchester attack victim could have lived but for inadequate response, inquiry finds Manchester Arena attack The Guardian",17
3066,zRzwvaNaxV9ed,2022-11-01 18:51:48+00:00,V3PDBn6nnlKq0,"@AnnelieseDodds How many were bombed, stabbed to death or groomed and raped by whites???
Islamophobia = hurty words on Twitter (GENERALLY AFTER A TERROR INCIDENT).
Now let's talk about, David Amess, the Batley school teacher, the Manchester Arena, or the grooming rape scandal???",-0.973229499421106,0,0,0,0,0,798,1570,8021,-0.89937217614085,True,,reliable,,"How many were bombed, stabbed to death or groomed and raped by whites??? Islamophobia hurty words on Twitter GENERALLY AFTER A TERROR INCIDENT . Now let's talk about, David Amess, the Batley school teacher, the Manchester Arena, or the grooming rape scandal???",42
44976,WP3JMJ4YX8ww,2017-05-30 18:20:16+00:00,4A1N31p,"Conflicting information being put out at the moment.
https://t.co/0UH5mcaXBI",-0.401923825269382,3,0,1,1,0,3646,203,24768,-0.203012135012451,True,,unrelated,,Conflicting information being put out at the moment.,8
9216,RDkYJeV4dLdp6,2021-06-19 09:15:41+00:00,WBBKQZ89QJxlq,@rawlinson92 @_iamcharlotte_x @Brian314159265 I am quite sure she is referring to the fake terror attack at the Manchester arena where 22 people are claimed to have died but none did. Quite different from people falsely diagnosed as dying from covid.,-0.897253003919224,0,0,0,0,0,101,215,26670,-0.924728124156582,Fake,Conspiracy,misinformation,Conspiracy,I am quite sure she is referring to the fake terror attack at the Manchester arena where 22 people are claimed to have died but none did. Quite different from people falsely diagnosed as dying from covid.,37
5924,d6WLeBRKVWZbQ,2022-02-14 21:22:37+00:00,lAQ8d0X,"Manchester Arena Inquiry: Ex-officer accepts further investigation should have taken place into the person now known to be Salman Abedi.

Messages from Abedi were found during an earlier terror inquiry but no effort was made to identity him  https://t.co/SFXuUKPEar",-0.273212885294474,13,9,1,1,0,5176,2536,5563,-0.653760216041056,True,,reliable,,Manchester Arena Inquiry Ex-officer accepts further investigation should have taken place into the person now known to be Salman Abedi. Messages from Abedi were found during an earlier terror inquiry but no effort was made to identity him,38
69914,9Z9WQLRLjZXQ,2017-05-23 13:34:47+00:00,nzqp7l,"Manchester Arena brands last night's suicide bombing a ""senseless tragedy"" as more victims are named: https://t.co/Ic4Lp30DRP https://t.co/UaD23ndAXr",-0.900070320740819,1,6,1,1,1,1009821,785,1191693,-0.585491204444974,True,,reliable,,"Manchester Arena brands last night's suicide bombing a ""senseless tragedy"" as more victims are named",15
397,9EdKvr4LqWxKR,2023-03-04 11:06:44+00:00,zRlV99Wj0eObK,"The head of MI5 said he was ""profoundly sorry"" the security service did not prevent the Manchester Arena attack.
https://t.co/doTyenohW9",-0.226347954672536,0,0,0,1,0,16,8,19400,-0.570774178793654,True,,reliable,,"The head of MI5 said he was ""profoundly sorry"" the security service did not prevent the Manchester Arena attack.",19
51858,WPnX8VpaOZWj,2017-05-25 02:19:15+00:00,doVlXk8,"""evidence photographed and collected at the crime scene
and distributed by British authorities
https://t.co/xuurP5fcPR
Who leaked? #UK? #US? https://t.co/6nxOIo2GUN",-0.670478399654806,1,0,0,1,0,2820,3553,33842,-0.670478399654806,True,,unrelated,,"""evidence photographed and collected at the crime scene and distributed by British authorities Who leaked? UK? US?",17
3372,D6QbeXr3wApXn,2022-09-04 12:21:59+00:00,3PGzkxW,@intrested_19 After the Manchester Arena terrorist attack security has been stepped up at all public venues  ... nothing to do with the Hewitt/Markles 🧐,-0.750630313328434,0,2,0,0,0,968,938,7900,-0.750630313328434,True,,reliable,,After the Manchester Arena terrorist attack security has been stepped up at all public venues ... nothing to do with the Hewitt Markles,23
36494,6a0oOorNMGbj,2017-12-06 09:16:51+00:00,V3MlNO7,"Manchester Arena attack 'could have been stopped' says new report by top QC

https://t.co/Wie3iXgu5f https://t.co/vcu3dTgG3c",-0.493914580573631,1,0,0,1,1,17086,3010,29607,-0.262076634923846,True,,reliable,,Manchester Arena attack 'could have been stopped' says new report by top QC,13
76358,LznZbMpWG7Ya,2017-05-23 10:04:14+00:00,XQrnNq,"For once I agree with this idiot 
https://t.co/kq8nPKgAS7",-0.202288694969669,2,0,0,1,0,627,813,2774,-0.202288694969669,True,,unrelated,,For once I agree with this idiot,7
85154,6Wvl1k6M0RXG,2017-05-23 04:19:34+00:00,avBOojD,"At least 19 killed, 59 hurt in UK concert 'terror attack' https://t.co/XgisdQdoY4 via @ABCNews",-0.743810226899668,0,0,0,1,0,1204,1111,190930,-0.743810226899668,True,,reliable,,"At least 19 killed, 59 hurt in UK concert 'terror attack' via",12
29147,9XPKkPZdYoPR,2018-05-22 12:00:12+00:00,NYJP08,"""Thinking of you all today and every day"": Ariana Grande sends love to fans on anniversary of Manchester Arena attack that killed 22 people. https://t.co/SiwGI96LyD https://t.co/kC5FwChyIE",-0.273212885294474,26,78,6,1,1,17821117,435,409988,-0.448416478661601,True,,reliable,,"""Thinking of you all today and every day"" Ariana Grande sends love to fans on anniversary of Manchester Arena attack that killed 22 people.",24
6312,M3XwEwGaEz0Pj,2022-01-05 18:12:49+00:00,E4L7YdpJ6eerm,"The Glade of Light memorial to those who lost their lives in the May 2017 Manchester Arena terror attack has opened.

Find out more...
👉https://t.co/mGzIgMjKJB

@JemimaKWalker @georgewgoldberg https://t.co/sqtkZZkHpK",-0.831632035280786,3,6,0,1,1,8811,350,3528,-0.654980814249106,True,,reliable,,The Glade of Light memorial to those who lost their lives in the May 2017 Manchester Arena terror attack has opened. Find out more...,24
43151,V7ajqDJAVKz8,2017-06-10 12:03:58+00:00,XAzYZOk,"@FoxNews ""Children are being affected."" Yes, indeed they are. https://t.co/NazQbkWNGU",0.273212885294474,0,0,0,1,0,481,123,60485,-0.142969590024042,True,,unrelated,,"""Children are being affected."" Yes, indeed they are.",8
9202,4z0GaGjLYEpo4,2021-06-20 07:44:13+00:00,jMERO7xwKlp8,"@GBNEWS Next interview relatives of those killed, injured and raped by refugees. Start with the 3 gay men in Reading or Manchester arena, or Putney tube bomb. All carried out my moslem “refugees”.",-0.943242218283799,0,0,0,0,0,2430,5092,59518,-0.814769299554064,Fake,Refugee bomber,misinformation,Refugee bomber,"Next interview relatives of those killed, injured and raped by refugees. Start with the 3 gay men in Reading or Manchester arena, or Putney tube bomb. All carried out my moslem refugees.",32
8947,6oB49XaYpZr6D,2021-07-12 11:04:15+00:00,LloZBJ,The Manchester Arena Inquiry has been hearing about what lessons have been learned by police commanders following the attack in May 2017. The Deputy Chief Constable Ian Pilling has told the inquiry there are now more people who can challenge what the Force Duty Officer is doing. https://t.co/iBVmpW3ZLl,-0.421463615211762,0,0,0,1,1,152969,2628,107421,-0.48076062822629,True,,reliable,,The Manchester Arena Inquiry has been hearing about what lessons have been learned by police commanders following the attack in May 2017. The Deputy Chief Constable Ian Pilling has told the inquiry there are now more people who can challenge what the Force Duty Officer is doing.,47
72160,dM4BGPzpQm19,2017-05-23 12:16:35+00:00,vdDpVNQ,Oh no... reports now of an armed raid in Fallowfield (more to follow) VIDEO here (via @TTBXXX) https://t.co/HASGQwTS1s https://t.co/2mogfTEtni,0.0,0,0,0,1,1,4413,2551,11524,-0.483220856279691,True,,unrelated,,Oh no... reports now of an armed raid in Fallowfield more to follow VIDEO here via,16
58535,3GbXeJplKmjR,2017-05-24 06:08:45+00:00,A8zNJe,"“known to the security services” https://t.co/aGHZBcVhoB maybe export 81 such charmers, at the very least? to syria, turkey, or iran?",0.648556646884329,0,0,0,1,0,13,37,3690,0.648556646884329,True,,unrelated,,"known to the security services maybe export 81 such charmers, at the very least? to syria, turkey, or iran?",19
74368,xrQYEX0a8Jj4,2017-05-23 11:07:53+00:00,bRlZe1x,'Suicide bomber' strikes at #Manchester Arena:19 killed &amp; 50 injured in terrorist attack as 'nail bomb near the exit' explodes https://t.co/bPmNOuwkOX,-0.975573504321596,0,0,0,1,1,1030,33,119420,-0.697183128989301,True,,reliable,,'Suicide bomber' strikes at Manchester Arena 19 killed amp 50 injured in terrorist attack as 'nail bomb near the exit' explodes,21
19332,9EKJPq8YDrOvD,2020-01-17 12:53:13+00:00,WaDO4v,"Eminem has been condemned by the families of the Manchester arena bombing victims for making light of the attack in a new song. (via @lbcnews)

https://t.co/MOjCSfIjKQ",-0.796389070934751,5,8,16,1,0,645529,2247,225184,-0.509381007924365,True,,reliable,,Eminem has been condemned by the families of the Manchester arena bombing victims for making light of the attack in a new song. via,24
65918,6WvWQX9Djoxx,2017-05-23 16:30:01+00:00,YRMVlW,"Hundreds of people are still desperately searching for loved ones. 
https://t.co/wJiSEGLFUU",0.318210996771242,0,2,0,1,0,94463,260,318691,-0.388738444358881,True,,unrelated,,Hundreds of people are still desperately searching for loved ones.,10
