sid,Id,CreatedAt,author_id,OrigTweet,mVader,mRetweets,mLikes,mReplies,mHasURL,mHasMedia,mUFollowers,mUFollowing,mUTweets,mUVader,Rumour,Type of rumour,label,rumour_type,cleaned_tweet,word_count
42703,NkL3bn1RPBLZ,2017-06-19 08:20:06+00:00,mYDwlYW,@jeremycorbyn this is drct rslt of mosad/M16 psyops I urge U2 demnd opn investigations 4 fake terror attacks of L'bridge &amp; Manchester arena,-0.7649686210234,0,0,0,0,0,8,17,1252,-0.7649686210234,Fake,Conspiracy,misinformation,Conspiracy,this is drct rslt of mosad M16 psyops I urge U2 demnd opn investigations 4 fake terror attacks of L'bridge amp Manchester arena,23
43798,oBDz4PRMGJRE,2017-06-06 20:07:24+00:00,7n1zbX,Glorious :) Actually that's his theme in WWE https://t.co/VZ2oY3V6Ac,0.636949942926426,0,0,0,1,0,145,876,16689,0.636949942926426,True,,unrelated,,Glorious Actually that's his theme in WWE,7
24361,waw6LB08X0GG,2019-02-16 11:52:55+00:00,lAQz9KV,"Whilst our politicians and liberal elite are agonising whether to allow the ISIS supporter and baby factory Shamima Begum back to our Country. My thoughts are with the 22 victims and families of the Manchester arena attack. Lee Rigby, The Westminster bridge victims.",-0.700349291735761,0,1,0,0,0,204,197,18447,-0.700349291735761,True,,reliable,,"Whilst our politicians and liberal elite are agonising whether to allow the ISIS supporter and baby factory Shamima Begum back to our Country. My thoughts are with the 22 victims and families of the Manchester arena attack. Lee Rigby, The Westminster bridge victims.",43
38452,QGl4NbGV4lmD,2017-10-17 19:11:19+00:00,AJGZ7RX8rMNp,"@lilyallen PLEASE READ THIS LILY, the victims of the Manchester arena attack are being ignored by the EMERGENCY FUND, they aren't recovering any help",-0.624893326938946,1,3,1,0,0,2502,2032,18795,-0.270912245662719,True,,reliable,,"PLEASE READ THIS LILY, the victims of the Manchester arena attack are being ignored by the EMERGENCY FUND, they aren't recovering any help",23
56475,WPnAWo1oG14V,2017-05-24 11:59:20+00:00,1a6d1x,Katie Hopkins: Our society is sick - and I fear it's terminal https://t.co/jliQbeAQ7n via @MailOnline I fear this disease is here too.,-0.865760258296458,0,0,0,1,0,166,493,6498,-0.865760258296458,True,,unrelated,,Katie Hopkins Our society is sick - and I fear it's terminal via I fear this disease is here too.,20
10074,3NopnkOd6YbRz,2021-05-22 19:39:06+00:00,QjXz1O,→https://t.co/UTrITX6wzO Ariana Grande pays tribute to victims of Manchester Arena attack https://t.co/cuEEQfZohd TY FOR RT #USA #News,-0.458831467741123,2,0,0,1,0,93712,52703,757194,-0.580052979412792,True,,reliable,,Ariana Grande pays tribute to victims of Manchester Arena attack TY FOR RT USA News,15
52972,3GbxRlXl9w7l,2017-05-24 20:00:15+00:00,PRBMxnp,How has NYT a reputable paper got all this info published so quickly I wonder? https://t.co/i3f3cLXr6P,0.0,0,0,0,1,0,380,363,31717,0.0,True,,unrelated,,How has NYT a reputable paper got all this info published so quickly I wonder?,15
1743,OOxA9EGb9dNnG,2023-01-11 22:57:18+00:00,KBWl8N,"The group also claimed responsibility for attacks in the UK, including the Manchester Arena bombing and the London Bridge attack in 2017.

@BJP4India 
@eOrganiser 
@WIONews 
@guardian 
@reachind_uk 
@FISI_UK 
@UKParliament",-0.735147044114705,0,1,0,0,0,210,492,3060,-0.735147044114705,True,,reliable,,"The group also claimed responsibility for attacks in the UK, including the Manchester Arena bombing and the London Bridge attack in 2017.",22
24708,wxrrEGPLvv6R,2019-01-10 20:20:12+00:00,eqwVDvPPzGpW,"The shape of entertainment's future? - 

https://t.co/RO3YrH2Cpk",0.421463615211762,0,0,0,1,0,1809,1226,13591,0.210731807605881,True,,unrelated,,The shape of entertainment's future? -,6
81436,WPJEpa8WnXBY,2017-05-23 07:24:52+00:00,n79KmxxY9Eml,"BIUK_Politics: #Polls Juncker: ""We will work side by side... to fight back against those who seek to destroy our w… https://t.co/HPCQMi3Ix5",-0.72694578401804,0,0,0,1,0,313,641,50747,-0.578006533400686,True,,unrelated,,"BIUK Politics Polls Juncker ""We will work side by side... to fight back against those who seek to destroy our w",21
63987,WPJG0a3Lzbb0,2017-05-23 18:17:00+00:00,38KNde0,The beauty of Islam:... https://t.co/8K0XteuXxH,0.585881765446162,0,0,0,1,0,11,48,1390,0.585881765446162,True,,unrelated,,The beauty of Islam ...,5
58,Zawxxa7Kbn9lP,2023-03-14 13:32:40+00:00,ew4WknBmB0JQO,"A terrorist attack against a asylum center
Was it like the Manchester arena terrorist attack by a asylum seeker that killed 22
You people do really sicken me🤢🤢🤢 https://t.co/3dcqxZEYVs",-0.971221818243625,0,0,0,1,0,889,980,61112,-0.860322604844825,Fake,Refugee bomber,misinformation,Refugee bomber,A terrorist attack against a asylum center Was it like the Manchester arena terrorist attack by a asylum seeker that killed 22 You people do really sicken me,28
50385,kz9PRMxoqnxl,2017-05-25 12:21:01+00:00,EWa1DQX,NDTV worldnews; #smartphonemobilenews #mobilenews #newsapp #worldnews #indianews #googleplay https://t.co/ZVXR3EwXSD,0.0,0,0,0,1,0,1519,3795,82357,0.0577967699913341,True,,unrelated,,NDTV worldnews smartphonemobilenews mobilenews newsapp worldnews indianews googleplay,8
62281,eD8znerkJow4,2017-05-23 20:21:54+00:00,ZjpGNqN,"Hotel or safe place are all gone
https://t.co/FaqvpWJF8H

I will continue to pray that they are found alive ♥️ can't stop thinking about it",0.68082252702501,0,0,0,1,0,19,0,1856,0.68082252702501,True,,unrelated,,Hotel or safe place are all gone I will continue to pray that they are found alive can't stop thinking about it,22
62,wpG91ZJE0RMXr,2023-03-14 08:36:14+00:00,vpEoddP9R04J1,@ZoeJardiniere 22 children blown up by a bomb detonated by a migrant “ rescued” from the channel. Manchester Arena. You don’t care about them do you.,0.421463615211762,0,3,0,0,0,1608,1760,21559,-0.201189512727673,Fake,Refugee bomber,misinformation,Refugee bomber,22 children blown up by a bomb detonated by a migrant rescued from the channel. Manchester Arena. You dont care about them do you.,24
47044,roejAeld7Lq4,2017-05-28 09:22:29+00:00,eWoAxMO,"fundamental mistake of the article : placing DEASH as an enemy of ""the West"" only, serving the extremist narratives https://t.co/3ZpM6EJATk",-0.709560194985489,2,4,0,1,0,8503,2768,24445,-0.709560194985489,True,,unrelated,,"fundamental mistake of the article placing DEASH as an enemy of ""the West"" only, serving the extremist narratives",18
45434,dM7EoPbnPkQG,2017-05-29 18:10:22+00:00,0O7Yk6,"@JeremyPaxman any chance we cud get break frm ""IRA"" bxllshit 2day; &amp; u cud #AskMay something relevant? About this?https://t.co/POu6ZhsUpd",0.25,2,2,0,1,0,1394,2443,22469,0.25,True,,unrelated,,"any chance we cud get break frm ""IRA"" bxllshit 2day amp u cud AskMay something relevant? About this?",18
29258,30zZZPVmVWql,2018-05-22 11:15:00+00:00,VbkZKbY,Today is the anniversary of the terror attack that killed 22 people in Manchester Arena https://t.co/2x15sKsiuq,-0.900070320740819,2,2,0,1,0,32093,1267,31144,-0.900070320740819,True,,reliable,,Today is the anniversary of the terror attack that killed 22 people in Manchester Arena,15
64929,V9A7AQ0O9Mzq,2017-05-23 17:24:31+00:00,0klGZE,"Arena attack: Some UK shows cancelled, others defiant, as insurance premiums set to rise https://t.co/aFjgQcGgxb",-0.7184212081071,0,0,0,1,0,809,252,11948,-0.7184212081071,True,,reliable,,"Arena attack Some UK shows cancelled, others defiant, as insurance premiums set to rise",14
15910,WB9r4VO6DrkmY,2020-08-20 11:57:44+00:00,8Em61Zn,"Not enough but it'll have to do... Have a shitty 78th birthday upon your release you filthy excuse for a human... #hashamabedi #manchesterarena
Brother of Manchester Arena bomber jailed for at least 55 years

https://t.co/VjaGKE3Ed6

Sent via @updayUK",-0.757936728959867,0,0,0,1,0,146,600,3004,-0.757936728959867,True,,reliable,,Not enough but it'll have to do... Have a shitty 78th birthday upon your release you filthy excuse for a human... hashamabedi manchesterarena Brother of Manchester Arena bomber jailed for at least 55 years Sent via,36
11497,XAmzz7DrnoGQm,2021-02-23 19:29:09+00:00,pkMXp9b,"BBC NEWS (UK): "" Manchester Arena attack: Senior officers 'may not have read new terror plan' "" ⬇️ https://t.co/9lAwOkpfke https://t.co/AiwxV3lMC7",-0.757936728959867,0,0,0,1,1,5002,2300,2685235,-0.555032036305158,True,,reliable,,"BBC NEWS UK "" Manchester Arena attack Senior officers 'may not have read new terror plan' """,17
15755,6oEGVzpmZ4o3r,2020-08-20 12:37:12+00:00,lvxPBB,"Reacting to the sentencing of Manchester Arena bomb plotter Hashem Abedi, @BorisJohnson says the 2017 attack was a ""horrifying and cowardly act of violence which targeted children and families"".",-0.953832343378416,0,0,1,0,0,11992,6057,20735,-0.573239691302591,True,,reliable,,"Reacting to the sentencing of Manchester Arena bomb plotter Hashem Abedi, says the 2017 attack was a ""horrifying and cowardly act of violence which targeted children and families"".",28
80009,n7Dd1Q3mXYlM,2017-05-23 08:22:31+00:00,dMWNPOj4NwoO,Suicide bombr behind Manchestr Arena attack that killd 22 people https://t.co/W9OksfqKMb #chiefconstable #IanHopkins #ManchesterArena,-0.822462893624465,0,0,0,1,0,76,47,56931,-0.769846092296666,True,,reliable,,Suicide bombr behind Manchestr Arena attack that killd 22 people chiefconstable IanHopkins ManchesterArena,13
86733,ronGEYr9B8pp,2017-05-23 01:54:56+00:00,dBlkB73ElxmO,#AceNewsReport RT @DailyMailUK: Theresa May says her thoughts are with Manchester Arena victims and families after… https://t.co/CJyHTnR5o4,-0.273212885294474,0,0,0,1,0,179,284,121785,-0.575612717234131,True,,reliable,,AceNewsReport RT Theresa May says her thoughts are with Manchester Arena victims and families after,15
66582,DX3XN16GMzEP,2017-05-23 16:00:37+00:00,bZ0pPx,#Katie_Hopkins: Our society is sick - and I fear it's terminal https://t.co/kfsszRYYVw via @MailOnline #ISIS must be destroyed. Ask #Trump.,-0.865760258296458,1,1,0,1,0,1298,1341,90115,-0.471494293362056,True,,unrelated,,Katie Hopkins Our society is sick - and I fear it's terminal via ISIS must be destroyed. Ask Trump.,19
56551,9ZoB3bGQdrwM,2017-05-24 11:45:22+00:00,wDMXWMa,"When else do these losers get this much attention, except when they blow themselves up in crowded places? https://t.co/BXuLVoFTka",-0.526741537567377,0,1,0,1,0,8397,236,42442,-0.697842301495296,True,,unrelated,,"When else do these losers get this much attention, except when they blow themselves up in crowded places?",18
47108,n7PNYNePBZRz,2017-05-28 07:26:24+00:00,3GJ6zeKk8BGv,@DavidWooding From today's Sun.  neither lie nor fact but certainly made up.  How do you know he had his hand on the detonator https://t.co/nUJoRXMTHU,0.287825380131423,0,0,0,1,0,1715,2814,89444,0.287825380131423,True,,unrelated,,From today's Sun. neither lie nor fact but certainly made up. How do you know he had his hand on the detonator,22
46808,3Ga47mbKmRWz,2017-05-28 14:32:24+00:00,pVBzGrbMGPko,"@nytimes ""What led Salman Abedi to bomb the Manchester arena?"" Islam.",-0.493914580573631,0,0,0,0,0,120,247,1400,-0.493914580573631,True,,reliable,,"""What led Salman Abedi to bomb the Manchester arena?"" Islam.",10
40869,nk68D8zYL9eZ,2017-08-14 12:41:01+00:00,PVnm8NN,@wilxTV Hate is hate Evil is evil https://t.co/3N5SlS0Md1,-0.953125,0,0,0,1,0,23,594,216,-0.93956416988715,True,,unrelated,,Hate is hate Evil is evil,6
23019,4o1PV1Ev6L48,2019-05-14 17:00:00+00:00,djOpBw,"Keep up the great work Petra
https://t.co/Igs8c9wfcl https://t.co/W2gH59KgAG",0.624893326938946,0,0,0,1,1,6982,429,21329,-0.351708045142492,True,,unrelated,,Keep up the great work Petra,6
60630,oQkkP3Rmx9X4,2017-05-23 22:37:07+00:00,OkqMj3G,(Evening Standard):#Party leaders' General Election campaigns remain suspended after.. https://t.co/orif0itSrP https://t.co/S8ui7FTwMu,-0.476657605574574,0,0,0,1,1,1226,165,1823608,-0.594004487289578,True,,unrelated,,Evening Standard Party leaders' General Election campaigns remain suspended after..,10
57339,3GbJrm8wqjnM,2017-05-24 09:49:35+00:00,awwjWkr,Police confirmed identity after US officials passed it 2reporters against wishes of UK security services #Trump  https://t.co/QtX71ej8LV,0.624893326938946,0,1,0,1,0,777,1473,176705,-0.125894924074466,True,,unrelated,,Police confirmed identity after US officials passed it 2reporters against wishes of UK security services Trump,16
42268,LMjDb8N7PPQx,2017-06-28 15:01:59+00:00,0NQBErr,"Muslim children told #Childline of constant name-calling, being associated with Isis &amp; threatened with violence. 
https://t.co/zdrx5amBTS",-0.796389070934751,0,0,1,1,0,3072,4812,183325,-0.627808433114776,True,,unrelated,,"Muslim children told Childline of constant name-calling, being associated with Isis amp threatened with violence.",15
19186,xdnQqeEzQV6KM,2020-01-24 10:30:00+00:00,zXd7ll,Manchester Arena bomb 'hero' who stole from victims is back behind bars https://t.co/4KSBNK5hqn,-0.177857560463629,0,4,0,1,0,662727,1439,362383,-0.42559874603329,True,,reliable,,Manchester Arena bomb 'hero' who stole from victims is back behind bars,12
49155,robXdmmPobVQ,2017-05-26 02:46:35+00:00,JO4NLPn,"https://t.co/ejPlTZTrtF
YOU FUCKING MORONS!!! I HAVE HAD IT WITH YOUR STUPIDITY!!
YOU HAD BEST HOPE THIS DOES NOT DAMPEN INTEL SHARING!!!!",0.541153137894011,0,0,0,1,0,1993,3217,40819,0.541153137894011,True,,unrelated,,YOU FUCKING MORONS!!! I HAVE HAD IT WITH YOUR STUPIDITY!! YOU HAD BEST HOPE THIS DOES NOT DAMPEN INTEL SHARING!!!!,20
50155,n7rJBzpQVvAl,2017-05-25 13:46:39+00:00,6MROkD,"Retweeted The Independent (@Independent):

Next time someone says nothing is being done about extremism, remember... https://t.co/QtBClbe2Yy",0.0,0,0,0,1,0,2364,4161,44028,0.0,True,,unrelated,,"Retweeted The Independent Next time someone says nothing is being done about extremism, remember...",14
27632,D7BJNkNQWjmE,2018-06-01 03:16:09+00:00,QrP9mQ4,"@walterbyrd11 The day after the Manchester arena attack.

I would normally assume you'd tried Google for the answer to this question before asking it here, but you did just 'like' your own tweet...
Try Google, YouTube etc.",-0.153093108923949,0,0,1,0,0,151,295,12135,-0.153093108923949,True,,reliable,,"The day after the Manchester arena attack. I would normally assume you'd tried Google for the answer to this question before asking it here, but you did just 'like' your own tweet... Try Google, YouTube etc.",36
88135,eD8Z6NYNlRxY,2017-05-23 00:10:36+00:00,GmlEA0qr7M6Y,#BREAKING: Terrorist attack at Manchester Arena for Ariana Grande concert. #POLL: What religion is attacker? RETWEET.,-0.909989136872722,0,0,3,0,0,12635,8818,63290,-0.909989136872722,True,,reliable,,BREAKING Terrorist attack at Manchester Arena for Ariana Grande concert. POLL What religion is attacker? RETWEET.,16
36396,xqJ48eJPzpa0,2017-12-08 13:05:33+00:00,kelZD8R,"WHY... should WE, the taxpayer pay to keep this pile of excrument in our country... EITHER DEPORT THE BASTRAD OR... https://t.co/n0dpj5ImnQ",-0.102733099387503,0,0,0,1,0,1,4,128,-0.102733099387503,True,,unrelated,,"WHY... should WE, the taxpayer pay to keep this pile of excrument in our country... EITHER DEPORT THE BASTRAD OR...",20
52780,DX9DZ98MM8Zo,2017-05-24 20:42:35+00:00,ooEqJrY,Britain’s terror threat raised to ‘critical’ following Manchester Arena attack,-0.904216237352023,0,0,0,0,0,1362,801,240606,-0.904216237352023,True,,reliable,,Britains terror threat raised to critical following Manchester Arena attack,10
14678,wpkXANvkXZV4G,2020-09-09 19:45:21+00:00,DrXmzJX6eNQo,"@TerrorismPolice Shut-up you bunch of $%^&amp;ing time wasters
https://t.co/rxf3zpcYAD",0.0,0,0,0,1,0,2336,915,16780,-0.44221851076034,True,,unrelated,,Shut-up you bunch of amp ing time wasters,8
25906,kxZkopwRmekM,2018-10-01 16:00:26+00:00,6r7GRGY77MYm,"@KenReid_utv @utv Ask her what part she had in the staging of the car attack on skull and bones day 322 London bridge and what she new about the staged bombing at the Manchester Arena where there was zero evidence of any bomb going off and all their crises actors as usual give the whole game away,",-0.885989313829565,0,0,0,0,0,85,231,2787,-0.885989313829565,Fake,Conspiracy,misinformation,Conspiracy,"Ask her what part she had in the staging of the car attack on skull and bones day 322 London bridge and what she new about the staged bombing at the Manchester Arena where there was zero evidence of any bomb going off and all their crises actors as usual give the whole game away,",55
76525,wZ7YxPrYnpXr,2017-05-23 09:58:29+00:00,Wrdex6bEP47q,Manchester Arena Suicide Attack: Trump Calls Terrorists 'Evil Losers' - NBC News https://t.co/XdYrjxx15W,-0.968645520867623,0,0,0,1,0,669,936,50177,-0.957312455378938,True,,reliable,,Manchester Arena Suicide Attack Trump Calls Terrorists 'Evil Losers' - NBC News,12
15983,Gp3XrvnAK4vBp,2020-08-19 17:27:14+00:00,npX1amz,Hashem Abedi: Brother of #Manchester Arena bomber refuses to attend courtroom for sentencing - Hashem Abedi is due to be sentenced for helping his brother Salman carry out the attack at an Ariana Grande concert in 2017 #UK  https://t.co/dRkygjA2T0,-0.585881765446162,2,2,0,1,0,9868,6696,33630,-0.768418477749832,True,,reliable,,Hashem Abedi Brother of Manchester Arena bomber refuses to attend courtroom for sentencing - Hashem Abedi is due to be sentenced for helping his brother Salman carry out the attack at an Ariana Grande concert in 2017 UK,38
3811,4zv6beMMv47D4,2022-06-17 09:33:15+00:00,rKv6QzLwPV4p,"@pritipatel The right wing, who have yet to plant a bomb, are only growing because you and your government have failed to stop illegal immigrants. It is costing this country billions a year just on accommodation. That is before they get legal aid or commit crimes such as the Manchester arena",-0.908121375135262,0,0,0,0,0,963,1075,11793,-0.908121375135262,Fake,Refugee bomber,misinformation,Refugee bomber,"The right wing, who have yet to plant a bomb, are only growing because you and your government have failed to stop illegal immigrants. It is costing this country billions a year just on accommodation. That is before they get legal aid or commit crimes such as the Manchester arena",50
13798,ewleV0bV7RJmr,2020-10-28 07:48:11+00:00,QrYEwwB,This is shocking but in some ways understandable. There are too many people ready to call anyone ‘racist’ without any reason or proof. To be called a racist is not only awful but also damaging for careers and reputations. STOP brandishing the word around!  https://t.co/m4TW339WVm,-0.949338886567115,5,40,1,1,0,18355,2036,24230,-0.949338886567115,True,,unrelated,,This is shocking but in some ways understandable. There are too many people ready to call anyone racist without any reason or proof. To be called a racist is not only awful but also damaging for careers and reputations. STOP brandishing the word around!,44
12867,rPMKboqd68b8G,2020-11-26 17:01:16+00:00,D6ABrzV8KbbNP,"Rise up people. 

Community order for helping to blow up kids, £10,000 fine for opening your business! https://t.co/nakEYQrzar",0.458831467741123,1,0,0,1,0,570,720,13623,0.458831467741123,True,,unrelated,,"Rise up people. Community order for helping to blow up kids, 10,000 fine for opening your business!",17
70743,XZdJmoqV7YLj,2017-05-23 13:00:17+00:00,1kJQJV,Our thoughts go out to all those effected in this horrific tragedy https://t.co/8JFnPMEEtE https://t.co/asP7dNmEt7,-0.868943065423215,1,2,0,1,1,2115,1521,15009,-0.816101653921695,True,,unrelated,,Our thoughts go out to all those effected in this horrific tragedy,12
39475,aWxYPlqVkbPQ,2017-09-09 10:15:26+00:00,Aq6pQ7E,Peter Kay and Pixie Lott are due at the re-opening of Manchester Arena tonight after 22 people died in a terror attack in May. #HeartNews https://t.co/bso8llUXFP,-0.877882262306863,0,0,0,1,1,3236,1035,34483,-0.688157127085546,True,,reliable,,Peter Kay and Pixie Lott are due at the re-opening of Manchester Arena tonight after 22 people died in a terror attack in May. HeartNews,25
30790,vZl1rkWQjvzQ,2018-05-21 13:11:48+00:00,bR7eVKD,"Please watch the video which marks the year passing of the Manchester Arena Attack. The video features the Manchester Survivors Choir and you can purchase it on Amazon and iTunes 
https://t.co/V23slWIG5B",0.339950051825042,2,0,1,1,0,25431,24857,70148,-0.0906034007593515,True,,reliable,,Please watch the video which marks the year passing of the Manchester Arena Attack. The video features the Manchester Survivors Choir and you can purchase it on Amazon and iTunes,30
86953,4GpVo8lE0vQE,2017-05-23 01:39:08+00:00,1AR1bd3,"‘The blood, the sound, the body parts…it will never leave my mind’: Witnesses tell of horrific scenes, shrapnel at… https://t.co/nLzfPNQvPS https://t.co/MFj29joS0E",-0.643040662828366,0,0,0,1,1,2619,2178,88331,-0.779271468154071,True,,unrelated,,"The blood, the sound, the body partsit will never leave my mind Witnesses tell of horrific scenes, shrapnel at",19
12223,WBakekz3aO34V,2021-01-06 20:54:16+00:00,xdd4kWx8BOARL,"With the enormous false flag in DC.  
Will Brits finally get a grip that FALSE FLAGS happen in the UK ?
See Manchester Arena Fake Bomb.
See MI5 &amp; MOSSAD bombing London tubes in 2005.
Yes the royals are in on it. Wake the F up.",-0.557370401713154,0,0,0,0,0,421,484,5011,-0.800820576998755,Fake,Conspiracy,misinformation,Conspiracy,With the enormous false flag in DC. Will Brits finally get a grip that FALSE FLAGS happen in the UK ? See Manchester Arena Fake Bomb. See MI5 amp MOSSAD bombing London tubes in 2005. Yes the royals are in on it. Wake the F up.,46
14599,xdOnO41d1ZenB,2020-09-14 15:48:23+00:00,Ej8wqz,"READ MORE: Emotional tributes to the 22 victims of the Manchester Arena bombing begin, in the latest from the public inquiry into the attack.

https://t.co/anyt581tJk",-0.557370401713154,0,0,0,1,0,20358,3465,67341,-0.641404470487745,True,,reliable,,"READ MORE Emotional tributes to the 22 victims of the Manchester Arena bombing begin, in the latest from the public inquiry into the attack.",24
31102,rmVAALOV4NJQ,2018-05-19 09:57:03+00:00,XMEqOZW,Funeralcare colleagues @coopuk thanked for their “care and professionalism in the most traumatic and upsetting of circumstances” as @Steve_Murrells marks the 1st anniversary of the Manchester Arena terror attack at the #coopagm https://t.co/y0RQOwn810,-0.801995608018326,4,9,0,1,1,937,614,1815,-0.801995608018326,True,,reliable,,Funeralcare colleagues thanked for their care and professionalism in the most traumatic and upsetting of circumstances as marks the 1st anniversary of the Manchester Arena terror attack at the coopagm,30
48927,Lz787mbwX4mX,2017-05-26 07:46:36+00:00,wpEN6W3,Firefighters angry they were ‘STOPPED’ from helping bomb victims at Manchester Arena ‘until 90 MINUTES after… https://t.co/r2xRfEhoZk,-0.807397913121972,0,0,0,1,0,1275,1565,414573,-0.619575201408922,True,,reliable,,Firefighters angry they were STOPPED from helping bomb victims at Manchester Arena until 90 MINUTES after,16
86416,WPJw6w08Nz0x,2017-05-23 02:16:55+00:00,eK9qEWo,"Whoever that did this, you are nothing but a murderer. You are neither a hero nor a martyr for whatever misguided... https://t.co/Qxd1FnWRcq",0.725920001338473,0,0,0,1,0,125,33,21688,0.033096027244045,True,,unrelated,,"Whoever that did this, you are nothing but a murderer. You are neither a hero nor a martyr for whatever misguided...",21
25214,0nQnGNb1N3lr,2018-11-22 12:24:34+00:00,nVbN0140ZW1v,Manchester Arena bomber was allowed to visit jihadi recruiter in jail even though police knew he was wannabe terrorist before attack https://t.co/lbohI4ceK9 https://t.co/7KC1qJ3vRq,-0.831632035280786,0,1,0,1,1,188,66,417866,-0.690708862021271,Fake,The police knew the attacker,misinformation,The police knew the attacker,Manchester Arena bomber was allowed to visit jihadi recruiter in jail even though police knew he was wannabe terrorist beforeattack,20
3069,3NpOApKnMx33v,2022-11-01 17:25:35+00:00,V3OWvBqpOVdvk,@Keir_Starmer Yeah. Can't understand why anyone would have a problem with Islam. https://t.co/a5GrzSHjeA,-0.128036879932896,0,0,0,1,0,266,265,7863,0.106812466838395,True,,unrelated,,Yeah. Can't understand why anyone would have a problem with Islam.,11
44717,WPlknYnmdrdA,2017-05-31 21:43:59+00:00,3NOkMpW,"@mikegalsworthy 5 times his community contacted Prevent, add to that this, https://t.co/FzAADy3yoj",0.0258112866459834,0,1,1,1,0,6185,6791,564705,-0.584350287287474,True,,unrelated,,"5 times his community contacted Prevent, add to that this,",10
4378,4zvN6QErGMXGL,2022-05-22 11:06:29+00:00,V3aKq6VplKYpm,"On This Day...in islamic history 
May 22, 2017: Manchester, England
A suicide bomber detonates at a pop concert: 22 Killed
https://t.co/YIENWEZVL7",-0.875,0,0,0,1,0,746,1306,16918,-0.875,True,,reliable,,"On This Day...in islamic history May 22, 2017 Manchester, England A suicide bomber detonates at a pop concert 22 Killed",20
1506,zR1aLoVbnzWLL,2023-02-22 21:48:29+00:00,AR88Xx,@Nurseborisbash @TheWitchesCatX She was not a child when she justified the Manchester arena terror attack though was she?,-0.585881765446162,1,6,1,0,0,51,284,225,-0.585881765446162,True,,reliable,,She was not a child when she justified the Manchester arena terror attack though was she?,16
77444,WPJXMwN6Rva0,2017-05-23 09:33:21+00:00,n1a9KM,OMG she goes to cons I've been at I think.  Def recognise her.  https://t.co/aX5kFcoq4F,0.0,0,0,1,1,0,792,552,102040,0.0,True,,unrelated,,OMG she goes to cons I've been at I think. Def recognise her.,13
63092,xrQqR4Qkv0Od,2017-05-23 19:07:59+00:00,GN3N8P,"Teenage girls visibly in tears after hearing the tragic news
https://t.co/c2SXSIuwcP",-0.458831467741123,19,46,2,1,0,533640,1121,467591,-0.37271506114442,True,,unrelated,,Teenage girls visibly in tears after hearing the tragic news,10
59400,9Z9w3kYmkBxN,2017-05-24 02:27:34+00:00,dBlkB73ElxmO,#AceNewsReport Manchester’s Muslims unite to defy terror https://t.co/YBoYtSp2G5 https://t.co/VXBXHJ6TPb… https://t.co/rxNsZvBPEr,-0.526741537567377,0,0,0,1,0,179,284,121785,-0.575612717234131,True,,reliable,,AceNewsReport Manchesters Muslims unite to defy terror,7
21873,aLGbdod6rQrR,2019-05-22 14:57:57+00:00,Kb4aAO,"Everyone here in the Alumni Team are thinking about those lost in the Manchester Arena attack two years ago today.
We want to say a huge thank you to 
@Kidscan_UK
 for coming together with us for our minutes silence. 
Thank you to all those attending.
https://t.co/F5NEA3tbOE https://t.co/7hmndW3U4V",0.295958174200194,0,1,0,1,1,5666,2629,15927,0.295958174200194,True,,reliable,,Everyone here in the Alumni Team are thinking about those lost in the Manchester Arena attack two years ago today. We want to say a huge thank you to for coming together with us for our minutes silence. Thank you to all those attending.,44
58240,n7rpQjqlV8r8,2017-05-24 07:03:24+00:00,0GYBWO,Manchester Arena attacker Salman Abedi was known to police and security services https://t.co/o2toJMj9Of,-0.318210996771242,1,0,0,1,0,3586,873,9819,-0.246250021708775,Fake,The police knew the attacker,misinformation,The police knew the attacker,Manchester Arena attacker Salman Abedi was known to police and security services,12
87628,79Y7RrexJ9OK,2017-05-23 00:41:10+00:00,4reARqp,"UPDATE —Oldham hospital is on lockdown due to the terrorist attack at the Manchester Arena.
There is NO gunman at the hospital. 👍🏻",-0.831632035280786,3,5,1,0,0,66808,1316,137525,-0.681111055343923,Fake,Oldham hospital,misinformation,Oldham hospital,UPDATE Oldham hospital is on lockdown due to the terrorist attack at the Manchester Arena. There is NO gunman at the hospital.,22
79575,wZ7JKvJGxLe4,2017-05-23 08:36:08+00:00,bZ01Nd,"Donald Trump: We stand in absolute solidarity with the people of the United Kingdom
https://t.co/XNBpOwSWVh",0.612372435695795,4,3,0,1,0,229657,14872,242846,-0.429477436928892,True,,unrelated,,Donald Trump We stand in absolute solidarity with the people of the United Kingdom,14
9501,rPwl0ldA4LkbG,2021-06-17 15:29:51+00:00,GN3N8P,Report finds Salman Abedi should have been stopped before carrying out the terrorist attack https://t.co/EfY5cRFkjt,-0.865760258296458,0,1,0,1,0,533640,1121,467591,-0.37271506114442,True,,reliable,,Report finds Salman Abedi should have been stopped before carrying out the terrorist attack,14
51794,dML06b6o7O7z,2017-05-25 03:02:11+00:00,lBk4xX,#WikiWirral UK officials 'furious' over US intelligence leaks https://t.co/K4vgMv7wxS,-0.458831467741123,0,0,0,1,0,2512,810,97477,-0.701337797593246,True,,unrelated,,WikiWirral UK officials 'furious' over US intelligence leaks,8
33826,aN4QBap6vMnO,2018-03-23 00:37:33+00:00,vjpN9VZ,West Yorkshire charity has helped dozens caught up in Manchester Arena bomb attack https://t.co/rdQv1o3q6X,-0.54232614454664,0,0,0,1,0,333,289,9182,-0.492673019757004,True,,reliable,,West Yorkshire charity has helped dozens caught up in Manchester Arena bomb attack,13
