text,is_rumor,user.handle,topic,label,cleaned_tweet,word_count
It's a tragic day for France &amp; for Europe. I want to express solidarity with family &amp; friends of crew &amp; passengers of #4U9525 #Germanwings,0,GuyVerhofstadt,germanwings-crash,not_rumour,It's a tragic day for France amp for Europe. I want to express solidarity with family amp friends of crew amp passengers of 4U9525 Germanwings,25
"Lufthansa: ""If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors"" #Germanwings",0,MaxFosterCNN,germanwings-crash,not_rumour,"Lufthansa ""If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors"" Germanwings",19
#Germanwings Airbus A320 flight was travelling from Spain to Germany when it crashed. http://t.co/EDoH4hAD7w http://t.co/ODxFHTAWY9,0,TorontoStar,germanwings-crash,not_rumour,Germanwings Airbus A320 flight was travelling from Spain to Germany when it crashed.,13
"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK",1,NYCAviation,germanwings-crash,rumour,"Accident aircraft looks to be Germanwings Airline code 4U or GWI flight 9525, Barcelona to Dusseldorf. 4U9525",17
Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in southern France: http://t.co/0CsH1Me9E8 #9News http://t.co/iGnR19xh4Q,0,9NewsAUS,germanwings-crash,not_rumour,Germanwings flight 4U9525 from Barcelona to Dusseldorf has crashed in southern France 9News,13
"Germanwings flight that crashed in French Alps had 144 passengers and 6 crew on board, airline's CEO says. http://t.co/EOKW9FoIJ4 #A320",0,cnni,germanwings-crash,not_rumour,"Germanwings flight that crashed in French Alps had 144 passengers and 6 crew on board, airline's CEO says. A320",19
"BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop",1,News_Executive,germanwings-crash,rumour,"BREAKING Name of co-pilot of crashed Germanwings flight 4U9525 was German, Named Andreas Lubitz",14
"#BREAKING: Germanwings jetliner has crashed in Southeastern France, according to officials. All 148 on board are feared dead.",1,HLNTV,germanwings-crash,rumour,"BREAKING Germanwings jetliner has crashed in Southeastern France, according to officials. All 148 on board are feared dead.",18
BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/FJvY7woj4t,1,airlivenet,germanwings-crash,rumour,BREAKING A320 crashed could be Germanwings flight 4U9525 from Barcelona to Dusseldorf.,12
"Converts are DISTURBED!!
Co-Pilot of #GermanWings Airbus Was a Muslim convert.
""Hero of Islamic State""
http://t.co/jBoJb6rfor #WhiteMuslims",1,riwired,germanwings-crash,rumour,"Converts are DISTURBED!! Co-Pilot of GermanWings Airbus Was a Muslim convert. ""Hero of Islamic State"" WhiteMuslims",16
Last position data of flight #4U9525 directly from Flightradar24 database http://t.co/Cig7OGxQM8,0,flightradar24,germanwings-crash,not_rumour,Last position data of flight 4U9525 directly from Flightradar24 database,10
GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’ http://t.co/JDZ3vZuO2k http://t.co/NqHmAGt6Mf,1,MarcHilliker,germanwings-crash,rumour,GERMAN NEWS REPORT Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT Hero of Islamic State,14
"#Germanwings black box data released in 48 hrs but #MH17 data not released after 8 months Why?
http://t.co/ZaNa7mXvng http://t.co/U94WB4f8Uu",0,Ian56789,germanwings-crash,not_rumour,Germanwings black box data released in 48 hrs but MH17 data not released after 8 months Why?,17
Thoughts and prayers with the families and relatives of #Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead.,1,SukhSandhu,germanwings-crash,rumour,Thoughts and prayers with the families and relatives of Germanwings Airbus A320 plane crash Two babies and 16 children among 150 dead.,22
"UNCONFIRMED: this image, reportedly from local newspaper le Dauphine, also circulating. #4U9525 http://t.co/zUekdRYRPm",0,thatjohn,germanwings-crash,not_rumour,"UNCONFIRMED this image, reportedly from local newspaper le Dauphine, also circulating. 4U9525",12
#Germanwings says it cannot confirm that a very brief distress signal was made before flight #4U9525 crashed http://t.co/Pbr82b0Eul,1,SkyNews,germanwings-crash,rumour,Germanwings says it cannot confirm that a very brief distress signal was made before flight 4U9525 crashed,17
Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/o7H6OuEfJd via @gatewaypundit http://t.co/GlDWraPosJ,1,_hadji_911,germanwings-crash,rumour,Pilot of Germanwings Airbus Was MUSLIM CONVERT Hero of Islamic State? via,12
"Debris of #4U9525 #A320 airbus located in French Alps crash at 2,000 meters altitude http://t.co/JLDCz6AhFR?? http://t.co/gvxG16a8Cm",0,Independent,germanwings-crash,not_rumour,"Debris of 4U9525 A320 airbus located in French Alps crash at 2,000 meters altitude",14
Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK,1,DailyMirror,germanwings-crash,rumour,Germanwings plane crash Airbus A320 crashes in French Alps with 148 on board -latest updates,15
GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT. Can any muslim be trusted near an airplane now?,1,daxtonbrown,germanwings-crash,rumour,GERMAN NEWS Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT. Can any muslim be trusted near an airplane now?,18
#AirbusCrash According to @flightradar24 this is the actual #Germanwings plane that has crashed. http://t.co/pkDHz6248P,0,eNCAnews,germanwings-crash,not_rumour,AirbusCrash According to this is the actual Germanwings plane that has crashed.,12
Last known position of Germanwings flight: http://t.co/m9ZF6fy8yk http://t.co/wc8gKPxUAc,0,ReutersGraphics,germanwings-crash,not_rumour,Last known position of Germanwings flight,6
"Plane crashes in southern France, 148 on board: Germanwings budget airline was flying from Barcelona to Dusseldorf. http://t.co/2VHTfulQOQ",1,malaysiakini,germanwings-crash,rumour,"Plane crashes in southern France, 148 on board Germanwings budget airline was flying from Barcelona to Dusseldorf.",17
GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/Pw2kxje31m via @gatewaypundit,1,jjauthor,germanwings-crash,rumour,GERMAN NEWS REPORT Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT Hero of Islamic State? via,15
BREAKING: Lufthansa's Germanwings plane crashes in southern France -- Report,1,XHNews,germanwings-crash,rumour,BREAKING Lufthansa's Germanwings plane crashes in southern France -- Report,10
BREAKING #Germanwings pilots did not send mayday signal. ATC declared the emergency. http://t.co/wFg8KTSve2,1,airlivenet,germanwings-crash,rumour,BREAKING Germanwings pilots did not send mayday signal. ATC declared the emergency.,12
BREAKING: Prosecutor identifies #Germanwings pilot who deliberately crashed plane carrying 150 people as German national Andreas Lubitz.,1,JFXM,germanwings-crash,rumour,BREAKING Prosecutor identifies Germanwings pilot who deliberately crashed plane carrying 150 people as German national Andreas Lubitz.,17
schoolmates of co-pilot who crashed #4U9525 tell german reporters he took 6-months break from flight training in 2009 due to burnout-syndrom,1,gebauerspon,germanwings-crash,rumour,schoolmates of co-pilot who crashed 4U9525 tell german reporters he took 6-months break from flight training in 2009 due to burnout-syndrom,21
BREAKING NEWS: Germanwings flight GWI18G crashes in French Alps: http://t.co/v8yssTEbHR http://t.co/GA8ZdGUq30,0,rapplerdotcom,germanwings-crash,not_rumour,BREAKING NEWS Germanwings flight GWI18G crashes in French Alps,9
"#4U9525: The age of the A320 (24 years) is not particularly unusual, though it is at the higher end of the curve.",0,thatjohn,germanwings-crash,not_rumour,"4U9525 The age of the A320 24 years is not particularly unusual, though it is at the higher end of the curve.",22
Germanwings plane crash: #A320 sent distress signal before crashing in French Alps  http://t.co/U4yg4ndyBo http://t.co/6TMygKOETx,1,HuffPostUK,germanwings-crash,rumour,Germanwings plane crash A320 sent distress signal before crashing in French Alps,12
Our thoughts are with all the passengers and crew members on board @Germanwings flight #4U9525 and their loved ones.,0,TurkishAirlines,germanwings-crash,not_rumour,Our thoughts are with all the passengers and crew members on board flight 4U9525 and their loved ones.,18
"French PM says he fears those aboard the #Germanwings Airbus A320 jetliner may be dead. http://t.co/AJji9cN1w2
https://t.co/8q1zCYZhN5",0,CNN,germanwings-crash,not_rumour,French PM says he fears those aboard the Germanwings Airbus A320 jetliner may be dead.,15
"Breaking News: Germanwings #Airbus #A320 was carrying 148 people on board when it crashed, officials say http://t.co/PkIiVwKPwu",1,Hoi_Cheong_Chan,germanwings-crash,rumour,"Breaking News Germanwings Airbus A320 was carrying 148 people on board when it crashed, officials say",16
"An Airbus A320 plane operated by Germanwings crashed in France near Digne les Bains, French Prime Minister says. http://t.co/iWeLBpmiHS",0,cnnbrk,germanwings-crash,not_rumour,"An Airbus A320 plane operated by Germanwings crashed in France near Digne les Bains, French Prime Minister says.",18
#4U9525 From FL380 to FL110 in 8 min? That's average rate of descent 3375 fpm! Than levelled off at FL068? What the hell was going on there?,1,AirSmolik,germanwings-crash,rumour,4U9525 From FL380 to FL110 in 8 min? That's average rate of descent 3375 fpm! Than levelled off at FL068? What the hell was going on there?,27
Do follow us on @malaysiakini for the latest updates of the ill-fated #GermanWings http://t.co/9w8cZcIrwn http://t.co/NT2ugn0iEp,0,malaysiakini,germanwings-crash,not_rumour,Do follow us on for the latest updates of the ill-fated GermanWings,12
Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet. #germanwings,1,henkvaness,germanwings-crash,rumour,Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet. germanwings,18
"Look, if Obama had cut taxes on the rich, then they'd all buy private jets and flight safety would just trickle down to #Germanwings",0,TeaPartyCat,germanwings-crash,not_rumour,"Look, if Obama had cut taxes on the rich, then they'd all buy private jets and flight safety would just trickle down to Germanwings",24
BREAKING: Germanwings crew did not send distress signal: aviation official - @AFP,1,rConflictNews,germanwings-crash,rumour,BREAKING Germanwings crew did not send distress signal aviation official -,11
"Update - Authorities confirm last words from Germanwings A320 distress call were ""emergency, emergency""",1,skymarkwhite,germanwings-crash,rumour,"Update - Authorities confirm last words from Germanwings A320 distress call were ""emergency, emergency""",14
"Seeing painful speculation very early. Very little is known. Stay calm, care for victims, their families, and gather true info. #4U9525",0,NYCAviation,germanwings-crash,not_rumour,"Seeing painful speculation very early. Very little is known. Stay calm, care for victims, their families, and gather true info. 4U9525",21
BREAKING: A Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf http://t.co/vqUUuspIFk http://t.co/mwguIFT1iu,0,nypost,germanwings-crash,not_rumour,BREAKING A Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf,14
"Germanwings flight 4U9525 crashes in French Alps: weather calm at time of crash, debris found - live updates http://t.co/kRtcwgrW86 #4U9525",0,guardian,germanwings-crash,not_rumour,"Germanwings flight 4U9525 crashes in French Alps weather calm at time of crash, debris found - live updates 4U9525",19
Last position Germanwings A320 via @flightradar24 http://t.co/kJ5F9vlNQs,0,ReutersAero,germanwings-crash,not_rumour,Last position Germanwings A320 via,5
"#BREAKING: A Germanwings A320 has crashed in France, German officials confirm to @NBCNews",1,NBCNews,germanwings-crash,rumour,"BREAKING A Germanwings A320 has crashed in France, German officials confirm to",12
Single-aisle Airbus A320s are the workhorses of the global fleet &amp; proliferate across European skies #4U9525 http://t.co/pe6OCMiy0q,0,jonostrower,germanwings-crash,not_rumour,Single-aisle Airbus A320s are the workhorses of the global fleet amp proliferate across European skies 4U9525,16
NEWS #Germanwings co-pilot Andreas Lubitz had serious depressive episode (Bild newspaper) #4U9525 http://t.co/BV21WXdxdb,1,airlivenet,germanwings-crash,rumour,NEWS Germanwings co-pilot Andreas Lubitz had serious depressive episode Bild newspaper 4U9525,12
Tony Abbott seeks advice about cockpit rules in wake of Germanwings crash http://t.co/UAGCk9kt65,0,guardian,germanwings-crash,not_rumour,Tony Abbott seeks advice about cockpit rules in wake of Germanwings crash,12
"Germany now has its own 9/11, thanks to the convert to Islam, #AndreasLubitz.
#GermanyWings 
http://t.co/J6OTGRWHJO http://t.co/2a0zoSkjA6",1,RavenHUWolf,germanwings-crash,rumour,"Germany now has its own 9 11, thanks to the convert to Islam, AndreasLubitz. GermanyWings",15
Location of #Germanwings plane crash. http://t.co/9a9ZLDN4o7,0,TODAYshow,germanwings-crash,not_rumour,Location of Germanwings plane crash.,5
"148 on board:
- 142 passengers
- 2 pilots
- 4  flight attendants

@SPIEGEL_English @Corriereit 
#Germanwings http://t.co/VT9w6qumJa",1,fedesene,germanwings-crash,rumour,148 on board - 142 passengers - 2 pilots - 4 flight attendants Germanwings,14
At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV,1,ChannelNewsAsia,germanwings-crash,rumour,At least 72 Germans and 35 Spanish killed in Germanwings crash Airline,12
Germanwings has darkened its logo on Twitter after crash in French alps - Latest: http://t.co/DztGD0IPZV http://t.co/xc5GZn8l8r,0,ABC,germanwings-crash,not_rumour,Germanwings has darkened its logo on Twitter after crash in French alps - Latest,14
"Last position of Germanwings flight #4U9525 at 09:40 UTC
http://t.co/FHoX6q0GHt http://t.co/72pxGKolRM",1,flightradar24,germanwings-crash,rumour,Last position of Germanwings flight 4U9525 at 09 40 UTC,10
"French President Hollande says that he expects there to be ""no survivors"" in the Germanwings plane crash. 148 passengers reportedly onboard.",1,MichaelSkolnik,germanwings-crash,rumour,"French President Hollande says that he expects there to be ""no survivors"" in the Germanwings plane crash. 148 passengers reportedly onboard.",21
RT @khjelmgaard: German media reporting #AndreasLubitz had a 'serious depressive episode' six years ago http://t.co/MUdmHPz2ro #Germanwings,1,USATODAY,germanwings-crash,rumour,German media reporting AndreasLubitz had a 'serious depressive episode' six years ago Germanwings,13
"Germanwings plane crashes in France, up to 150 feared dead http://t.co/n44I07mnoh",1,Reuters,germanwings-crash,rumour,"Germanwings plane crashes in France, up to 150 feared dead",10
#BREAKING: A helicopter has located the Airbus A320 crash scene - officials #germanwings #A320 http://t.co/JLDCz6AhFR,0,Independent,germanwings-crash,not_rumour,BREAKING A helicopter has located the Airbus A320 crash scene - officials germanwings A320,14
Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/MOQyH9KUrL http://t.co/J084cUaebe (via @flightradar24),0,MikeP1L0T,germanwings-crash,not_rumour,Playback of flight 4U9525 with speed and altitude graph is available on via,13
BREAKING: #Germanwings co-pilot was recent Muslim convert http://t.co/aqvtsI7OcV http://t.co/BI5OLZJKJI,1,JohnGGalt,germanwings-crash,rumour,BREAKING Germanwings co-pilot was recent Muslim convert,7
#Germanwings Flight 9525 co-pilot crashed plane! My #Prayers go out to the families! http://t.co/9Ek6j6hnMS http://t.co/xj9awb6Trh,0,RealTonyRocha,germanwings-crash,not_rumour,Germanwings Flight 9525 co-pilot crashed plane! My Prayers go out to the families!,13
UPDATE #Germanwings CRASH Here is the 3D flight path from FlightAware http://t.co/wFg8KTSve2 http://t.co/D4eu3XlDy2,0,airlivenet,germanwings-crash,not_rumour,UPDATE Germanwings CRASH Here is the 3D flight path from FlightAware,11
BREAKING - Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time,1,skymarkwhite,germanwings-crash,rumour,BREAKING - Germanwings A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time,17
Germanwings Airbus A320 en route from Barcleona to Dusseldorf crashes in southern French Alps - 148 people on board http://t.co/dqXZQFlg9U,1,rtenews,germanwings-crash,rumour,Germanwings Airbus A320 en route from Barcleona to Dusseldorf crashes in southern French Alps - 148 people on board,19
148 people were on board the #Germanwings plane which crashed in the French Alps. Here's what we know so far http://t.co/5sZVPg9XFR,1,SkyNews,germanwings-crash,rumour,148 people were on board the Germanwings plane which crashed in the French Alps. Here's what we know so far,20
"Andreas Lubitz, copilot who apparently deliberately crashed Germanwings 9525, was 24 yrs old. ""He had no reason to do it,"" prosecutor says.",1,TerryMoran,germanwings-crash,rumour,"Andreas Lubitz, copilot who apparently deliberately crashed Germanwings 9525, was 24 yrs old. ""He had no reason to do it,"" prosecutor says.",22
#BREAKING #GERMANWINGS co-pilot confirmed name at Press Conference: FirstName: Andreas Guenter / LastName: Lubitz,1,hamishNews,germanwings-crash,rumour,BREAKING GERMANWINGS co-pilot confirmed name at Press Conference FirstName Andreas Guenter LastName Lubitz,13
A #Germanwings spokesman confirms two babies were among those on board a flight which crashed in the French Alps http://t.co/npoy1K5Huo,1,SkyNews,germanwings-crash,rumour,A Germanwings spokesman confirms two babies were among those on board a flight which crashed in the French Alps,19
A tribute to the lives lost in #Germanwings crash set to music from #OlegBryjak &amp; #MariaRadner http://t.co/Uq0HXLcnSk http://t.co/LKWqgecgbX,0,AC360,germanwings-crash,not_rumour,A tribute to the lives lost in Germanwings crash set to music from OlegBryjak amp MariaRadner,16
#BREAKING Germanwings says 144 passengers and 6 crew on crashed plane,1,AFP,germanwings-crash,rumour,BREAKING Germanwings says 144 passengers and 6 crew on crashed plane,11
"#Germanwings A320 debris spotted at 2,000m above sea level in Alps - police source http://t.co/zU6hn03xzU #4U9525 http://t.co/ymo5yF97PB",0,RT_com,germanwings-crash,not_rumour,"Germanwings A320 debris spotted at 2,000m above sea level in Alps - police source 4U9525",15
BREAKING GERMAN NEWS: Germanwings Airbus Co-Pilot Was MUSLIM CONVERT http://t.co/oRtt0ab4YA via @gatewaypundit,1,SonofLiberty357,germanwings-crash,rumour,BREAKING GERMAN NEWS Germanwings Airbus Co-Pilot Was MUSLIM CONVERT via,10
BREAKING: @germanwings confirms that there was 144 PAX and 6 Crew on board  - @FlightCrisis,1,airlivenet,germanwings-crash,rumour,BREAKING confirms that there was 144 PAX and 6 Crew on board -,13
"The copilot of the Germanwings plans, Andreas Guenter Lubitz, appeared to want to ""destroy the plane,"" French prosecutor says.",1,TerryMoran,germanwings-crash,rumour,"The copilot of the Germanwings plans, Andreas Guenter Lubitz, appeared to want to ""destroy the plane,"" French prosecutor says.",19
FM #Steinmeier on #planecrash in #France: Terrible news. Our thoughts are with those who must fear for the lives of their relatives. #4U9525,0,GermanyDiplo,germanwings-crash,not_rumour,FM Steinmeier on planecrash in France Terrible news. Our thoughts are with those who must fear for the lives of their relatives. 4U9525,23
"Crashed #GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990 http://t.co/8UPMsinQkX http://t.co/3ggahAQ3Pu",0,SkyNews,germanwings-crash,not_rumour,"Crashed GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990",16
All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/H3YACXHTjK #4U9525 More to follow.,1,WSJ,germanwings-crash,rumour,All passengers and crew feared dead after A320 plane crashes in southern France 4U9525 More to follow.,17
"Flight #4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://t.co/MthXQ232Hn",1,flightradar24,germanwings-crash,rumour,"Flight 4U9525 initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet.",19
"Reports: Crashed #Germanwings plane was carrying 148 people, including 142 passengers, two pilots and four flight attendants.",1,SPIEGEL_English,germanwings-crash,rumour,"Reports Crashed Germanwings plane was carrying 148 people, including 142 passengers, two pilots and four flight attendants.",17
Germanwings Airbus A320 crashes in French Alps - live updates http://t.co/ZCHyZHUQ6Y,0,guardiannews,germanwings-crash,not_rumour,Germanwings Airbus A320 crashes in French Alps - live updates,10
